,mean,median,std,min_val,max_val,kurtosis,skewness,fft_vals,fft_magnitude,fft_mean,fft_std,label
1032,5.567425941313224e-17,-0.04101082210219475,0.999877563513468,-3.74018420857026,5.32393799525126,0.9696456934294755,0.2001779097750203,"[ 2.27373675e-13  -0.j          1.58458351e+02+289.7366228j
 -3.12922690e+02-176.98684548j ...  5.90362656e+01-168.89206494j
 -3.12922690e+02+176.98684548j  1.58458351e+02-289.7366228j ]","[2.27373675e-13 3.30236824e+02 3.59506541e+02 ... 1.78912857e+02
 3.59506541e+02 3.30236824e+02]",35.241328679518965,53.30148921842722,fast
1033,-2.0877847279924588e-17,-0.058371198153617354,0.9998775635134685,-4.08335270049904,4.07382973109475,1.0664953621227902,0.055830093533323966,"[-1.42108547e-14  -0.j          1.33450580e+02 -76.31135174j
  8.64978800e+01 -70.98117177j ...  2.34674827e+02-256.16007437j
  8.64978800e+01 +70.98117177j  1.33450580e+02 +76.31135174j]","[1.42108547e-14 1.53728591e+02 1.11893744e+02 ... 3.47405035e+02
 1.11893744e+02 1.53728591e+02]",28.71848850904538,57.08106882107089,fast
1034,3.566632243653784e-17,0.00082358969599335,0.9998775635134687,-3.54478288681094,3.99202458324103,0.4973935061651953,0.0854189132011617,"[ 1.13686838e-13  -0.j         -7.55525876e+01+114.43166412j
 -1.67939569e+01 +42.47853847j ... -2.81289583e+00+186.6595401j
 -1.67939569e+01 -42.47853847j -7.55525876e+01-114.43166412j]","[1.13686838e-13 1.37123299e+02 4.56778198e+01 ... 1.86680734e+02
 4.56778198e+01 1.37123299e+02]",46.008180879813594,44.34238708200494,fast
1035,-6.95928242664153e-18,-0.014513420452170099,0.9998775635134683,-3.50234293467271,4.08246093132804,1.2791024254874488,0.4233458066107656,"[-4.26325641e-14  -0.j          1.50732501e+02-232.31834694j
  6.20379038e+01-144.46300523j ... -1.84835038e+01 -93.23713606j
  6.20379038e+01+144.46300523j  1.50732501e+02+232.31834694j]","[4.26325641e-14 2.76933388e+02 1.57220423e+02 ... 9.50515831e+01
 1.57220423e+02 2.76933388e+02]",20.792363120470153,60.420837762037976,fast
1036,8.699103033301912e-17,-0.054426109041580545,0.9998775635134681,-4.54853106508247,4.62739606068555,0.9544902336197976,0.12723801862297965,"[ 3.41060513e-13  -0.j         -4.58631200e+01+160.01307456j
 -3.67191697e+02-180.04096709j ... -2.35830112e+01  +6.17316023j
 -3.67191697e+02+180.04096709j -4.58631200e+01-160.01307456j]","[3.41060513e-13 1.66456030e+02 4.08955367e+02 ... 2.43775783e+01
 4.08955367e+02 1.66456030e+02]",30.660594543226935,56.06182250208998,fast
1037,1.391856485328306e-17,-0.0163721639155626,0.9998775635134685,-4.67457904773878,5.06106408780231,1.6536189454575654,0.06121775322296335,"[ 6.75015599e-14  -0.j          1.08172858e+02 -59.11518913j
 -1.81220106e+02-159.18948602j ... -1.12262234e+02-102.82717587j
 -1.81220106e+02+159.18948602j  1.08172858e+02 +59.11518913j]","[6.75015599e-14 1.23271947e+02 2.41209492e+02 ... 1.52237437e+02
 2.41209492e+02 1.23271947e+02]",47.961713862219156,42.22172430631673,fast
1038,-6.95928242664153e-18,0.046430625891969654,0.9998775635134686,-4.21157784868559,3.43905679907791,0.8161944198598112,-0.32726153250762663,"[ 4.26325641e-14  -0.j          2.81609698e+02 +36.59371736j
 -3.93881866e+01 -48.80208308j ...  1.98736794e+02-177.366811j
 -3.93881866e+01 +48.80208308j  2.81609698e+02 -36.59371736j]","[4.26325641e-14 2.83977327e+02 6.27142134e+01 ... 2.66374359e+02
 6.27142134e+01 2.83977327e+02]",32.70141134530164,54.896426987786555,fast
1039,1.374458279261702e-16,-0.0315440629884768,0.9998775635134685,-4.03577813330152,4.59389070236826,1.5223419427904554,0.402382752414132,"[ 5.89750471e-13  -0.j         -1.50921655e+02-210.92967891j
 -2.68223325e+01+243.22405884j ... -1.86738085e+02-405.16463558j
 -2.68223325e+01-243.22405884j -1.50921655e+02+210.92967891j]","[5.89750471e-13 2.59362055e+02 2.44698550e+02 ... 4.46127218e+02
 2.44698550e+02 2.59362055e+02]",37.67250984565023,51.61183974563772,fast
1040,-2.7141201463901965e-16,-0.054869128483516605,0.999877563513468,-2.78016070008677,3.40152315463017,0.023124089784661628,0.3057068698657119,"[-1.08002496e-12  -0.j         -4.24950555e+02 -20.65396111j
  1.14147654e+02+171.78968363j ... -9.14480873e+01 -76.65667288j
  1.14147654e+02-171.78968363j -4.24950555e+02 +20.65396111j]","[1.08002496e-12 4.25452183e+02 2.06255624e+02 ... 1.19327273e+02
 2.06255624e+02 4.25452183e+02]",18.15247635657695,61.265713103855354,fast
1041,0.0,-0.0073108832302833,0.9998775635134681,-4.31058667791561,3.74807220190706,0.6554837201812611,-0.20561812060763915,"[-7.10542736e-14  -0.j         -1.81793005e+01-327.90608083j
  1.26936995e+02 -27.57273823j ...  2.33737388e+02 -11.10951413j
  1.26936995e+02 +27.57273823j -1.81793005e+01+327.90608083j]","[7.10542736e-14 3.28409630e+02 1.29897100e+02 ... 2.34001256e+02
 1.29897100e+02 3.28409630e+02]",28.314961431183146,57.28230930357653,fast
1042,4.1755694559849177e-17,-0.0445514624495423,0.9998775635134682,-3.90047752875689,3.68978752447932,0.47445018731621813,0.19016622494001528,"[ 2.55795385e-13  -0.j          9.99537886e+00+120.40692697j
  1.07696008e+02+313.09144231j ... -2.12901683e+02 -92.4585466j
  1.07696008e+02-313.09144231j  9.99537886e+00-120.40692697j]","[2.55795385e-13 1.20821089e+02 3.31096182e+02 ... 2.32111416e+02
 3.31096182e+02 1.20821089e+02]",24.069298803309852,59.19179719451833,fast
1043,9.742995397298142e-17,0.012709705552411951,0.9998775635134686,-3.61825408275321,3.57653474994544,0.2901627052445428,0.00502460933120309,"[ 3.41060513e-13  -0.j         -4.11627067e+01-287.45318765j
 -1.81316206e+01+171.66172625j ...  8.54880350e+01 -39.06577827j
 -1.81316206e+01-171.66172625j -4.11627067e+01+287.45318765j]","[3.41060513e-13 2.90385440e+02 1.72616639e+02 ... 9.39911653e+01
 1.72616639e+02 2.90385440e+02]",23.310888639002368,59.49455832981731,fast
1044,3.479641213320765e-17,-0.09281270182760781,0.9998775635134679,-4.80162073327859,3.5165952517438,0.466446208700658,0.2774986778374804,"[ 1.17683641e-13  -0.j         -2.08439958e+02-160.6206469j
  1.36987273e+02+285.34780436j ... -2.23153154e+02+428.28497886j
  1.36987273e+02-285.34780436j -2.08439958e+02+160.6206469j ]","[1.17683641e-13 2.63146743e+02 3.16526274e+02 ... 4.82934108e+02
 3.16526274e+02 2.63146743e+02]",16.21765812237225,61.806047964789435,fast
1045,3.827605334652841e-17,-0.00450571594063555,0.9998775635134686,-4.10706045473524,3.3693754150333,0.5632112459255691,-0.0629968385804241,"[ 1.42108547e-13  -0.j          9.69938646e+01  -2.66244299j
 -2.07921154e+01 -28.48675586j ...  8.72799867e+01-312.1676194j
 -2.07921154e+01 +28.48675586j  9.69938646e+01  +2.66244299j]","[1.42108547e-13 9.70303992e+01 3.52676526e+01 ... 3.24139505e+02
 3.52676526e+01 9.70303992e+01]",32.45309271671637,55.043589755031554,fast
1046,-1.7398206066603825e-18,-0.031402258067305754,0.9998775635134686,-3.00923653314068,4.3564254638414,0.12778062960989622,0.24757012192302658,"[-1.42108547e-14  -0.j         -3.62255014e+02 +50.07808723j
  2.28526498e+02 -30.61252471j ...  1.42354081e-01+369.35907108j
  2.28526498e+02 +30.61252471j -3.62255014e+02 -50.07808723j]","[1.42108547e-14 3.65700027e+02 2.30567749e+02 ... 3.69359099e+02
 2.30567749e+02 3.65700027e+02]",21.85778747326983,60.04362686225218,fast
1047,3.1316770919886886e-17,0.0297845769170833,0.9998775635134683,-3.16420347822395,3.72985756413912,0.3924655871499505,-0.20197962102529993,"[ 1.06581410e-13  -0.j         -1.03441117e+02 -11.67906726j
  1.49120654e+02+205.80491635j ...  2.66026318e+01 -89.84321126j
  1.49120654e+02-205.80491635j -1.03441117e+02 +11.67906726j]","[1.06581410e-13 1.04098345e+02 2.54150808e+02 ... 9.36990001e+01
 2.54150808e+02 1.04098345e+02]",32.56304055652443,54.978617568234164,fast
1048,-6.263354183977377e-17,0.026823218560932553,0.9998775635134683,-4.13952564653004,3.30679859820665,0.0277908039429291,-0.10756146961652915,"[-2.55795385e-13  -0.j         -1.57639327e+02-125.96274044j
 -7.01342814e+01-263.9628583j  ...  8.96834753e+01+169.83746831j
 -7.01342814e+01+263.9628583j  -1.57639327e+02+125.96274044j]","[2.55795385e-13 2.01783967e+02 2.73121233e+02 ... 1.92062207e+02
 2.73121233e+02 2.01783967e+02]",45.53096569200413,44.8322558338697,fast
1049,-6.437336244643415e-17,-0.109618996353159,0.9998775635134685,-3.22157981479695,3.3076923769509,0.09497197777466315,0.25909646998983876,"[-3.26849658e-13  -0.j          1.69020925e+02 -71.60662299j
  7.08327249e+01-128.06400337j ... -1.50553225e+02-149.13425207j
  7.08327249e+01+128.06400337j  1.69020925e+02 +71.60662299j]","[3.26849658e-13 1.83563563e+02 1.46347750e+02 ... 2.11913423e+02
 1.46347750e+02 1.83563563e+02]",23.921715597891822,59.25159510809461,fast
1050,-1.0438923639962294e-17,-0.0058665917259003,0.9998775635134682,-4.27388571205942,3.15046712934223,0.9967594382579961,-0.30759158829063565,"[-6.75015599e-14  -0.j          8.06780012e+01 +34.74866965j
 -2.57547260e+02+295.65591622j ...  9.91930042e+01 -15.2985979j
 -2.57547260e+02-295.65591622j  8.06780012e+01 -34.74866965j]","[6.75015599e-14 8.78430983e+01 3.92100767e+02 ... 1.00365827e+02
 3.92100767e+02 8.78430983e+01]",27.278507837957953,57.783068542043246,fast
1051,6.95928242664153e-17,-0.05729082309619485,0.999877563513468,-3.72699637358714,3.91303784341114,0.16397766971962557,0.048306533508689915,"[ 2.55795385e-13  -0.j         -2.70507740e+02+309.95838053j
 -2.81535908e+02 +49.9011122j  ... -2.75331426e+01 +67.41222621j
 -2.81535908e+02 -49.9011122j  -2.70507740e+02-309.95838053j]","[2.55795385e-13 4.11398390e+02 2.85924096e+02 ... 7.28181446e+01
 2.85924096e+02 4.11398390e+02]",28.340165887631393,57.2698437003414,fast
1052,-4.871497698649071e-17,-0.0154101200689582,0.9998775635134685,-4.62687900020828,4.65497079337181,0.3640235282747848,-0.05042902462980547,"[-1.98951966e-13  -0.j         -4.63953835e+01+102.87137295j
  3.21495840e+01-162.27159653j ... -7.90570855e+01+239.49660113j
  3.21495840e+01+162.27159653j -4.63953835e+01-102.87137295j]","[1.98951966e-13 1.12849683e+02 1.65425714e+02 ... 2.52207543e+02
 1.65425714e+02 1.12849683e+02]",34.02623013438849,54.08526289888619,fast
1053,-1.1308833943292486e-17,-0.03805949535673405,0.999877563513469,-3.6491055549778,3.7651391024575,0.3131362319900979,0.12700427912249454,"[-1.20792265e-13 -0.j          2.04648542e+02-22.36100884j
 -7.62746710e+01+38.11226183j ...  5.94446287e+01-90.08091807j
 -7.62746710e+01-38.11226183j  2.04648542e+02+22.36100884j]","[1.20792265e-13 2.05866560e+02 8.52664643e+01 ... 1.07926992e+02
 8.52664643e+01 2.05866560e+02]",30.11550980998293,56.356508664792464,fast
1054,-2.261766788658497e-17,-0.02021018775379925,0.9998775635134677,-3.82061566379431,4.20707005171111,0.9054387818482317,0.09153319171637624,"[-8.52651283e-14  -0.j          2.83921486e+02 +35.82847134j
 -1.20925978e+02-289.85890663j ...  1.45130125e+02  +9.77092472j
 -1.20925978e+02+289.85890663j  2.83921486e+02 -35.82847134j]","[8.52651283e-14 2.86173181e+02 3.14072090e+02 ... 1.45458668e+02
 3.14072090e+02 2.86173181e+02]",33.676131800253415,54.30394227836463,fast
1055,3.479641213320765e-17,-0.0005365552184067,0.999877563513468,-4.73625749470037,3.01560503134002,0.7236862079351281,-0.17060863801320955,"[ 1.70530257e-13  -0.j         -3.40240490e+02 -44.37285419j
 -4.75014138e+02+130.30403083j ...  1.39911656e+01 -82.39149772j
 -4.75014138e+02-130.30403083j -3.40240490e+02 +44.37285419j]","[1.70530257e-13 3.43121759e+02 4.92562252e+02 ... 8.35709974e+01
 4.92562252e+02 3.43121759e+02]",18.956305209939526,61.02178703371132,fast
1056,1.0438923639962295e-16,0.0285472562342408,0.9998775635134677,-3.02150712742123,3.44643882524353,0.07823692483801503,0.04028310452182731,"[ 3.97903932e-13  -0.j         -7.61890292e+01-286.24975704j
  2.00711710e+02  -4.31156777j ...  7.95248655e+01-354.69050654j
  2.00711710e+02  +4.31156777j -7.61890292e+01+286.24975704j]","[3.97903932e-13 2.96215617e+02 2.00758014e+02 ... 3.63496299e+02
 2.00758014e+02 2.96215617e+02]",18.69248794180921,61.10311689713803,fast
1057,-9.047067154633988e-17,0.02317116395027825,0.9998775635134682,-3.50136093215718,3.47453615689202,0.3184231912324549,-0.10798926164598088,"[-3.83693077e-13  -0.j          2.15122388e+02-177.86597974j
  5.61003331e+00+160.42860067j ... -2.39700995e+02 -55.91857022j
  5.61003331e+00-160.42860067j  2.15122388e+02+177.86597974j]","[3.83693077e-13 2.79130701e+02 1.60526659e+02 ... 2.46137062e+02
 1.60526659e+02 2.79130701e+02]",34.644014740925364,53.69164034214774,fast
1058,-2.0877847279924588e-17,0.03495700147924125,0.9998775635134686,-3.87484891093901,4.54995141641554,0.5819784279310598,0.010566068910884333,"[-8.52651283e-14  -0.j         -3.25046344e+01 -16.14705944j
 -3.48983326e+02-112.78656574j ... -1.29843030e+02+372.61534529j
 -3.48983326e+02+112.78656574j -3.25046344e+01 +16.14705944j]","[8.52651283e-14 3.62943355e+01 3.66756283e+02 ... 3.94590177e+02
 3.66756283e+02 3.62943355e+01]",33.13430349859209,54.636232773345476,fast
1059,2.783712970656612e-17,-0.013590149486558449,0.9998775635134683,-3.30887932870268,3.564371694549,-0.016124025121699415,0.07131193689485957,"[ 1.20792265e-13  -0.j         -2.09131532e+02-117.66189835j
  8.58235683e+00 -87.19576278j ...  1.58618851e+02 +35.80763609j
  8.58235683e+00 +87.19576278j -2.09131532e+02+117.66189835j]","[1.20792265e-13 2.39958997e+02 8.76171096e+01 ... 1.62610353e+02
 8.76171096e+01 2.39958997e+02]",37.95345384292963,51.40559640148737,fast
1060,2.783712970656612e-17,0.0040839191899019,0.9998775635134687,-3.44224291949305,3.62752325736638,0.03841446414712246,0.004160256031342106,"[ 1.42108547e-14  -0.j          2.06405923e+01-100.24063411j
 -8.46504702e+01-167.28491j    ...  2.62965986e+02-173.29272907j
 -8.46504702e+01+167.28491j     2.06405923e+01+100.24063411j]","[1.42108547e-14 1.02343631e+02 1.87483181e+02 ... 3.14930912e+02
 1.87483181e+02 1.02343631e+02]",27.80813274964601,57.53005956000803,fast
1061,4.1755694559849177e-17,-0.0555286845801482,0.9998775635134679,-3.38390419414909,3.09210374445693,-0.09810655590335449,0.062110655059199535,"[ 1.63424829e-13  -0.j         -2.96295529e+02 -61.3707125j
  8.02527602e+01+144.92867091j ...  1.90781743e+01+183.91142707j
  8.02527602e+01-144.92867091j -2.96295529e+02 +61.3707125j ]","[1.63424829e-13 3.02584542e+02 1.65664798e+02 ... 1.84898323e+02
 1.65664798e+02 3.02584542e+02]",44.38504047563677,45.96703364342846,fast
1062,-3.1316770919886886e-17,0.0097252145270277,0.9998775635134682,-3.48404227789167,4.11374474240173,0.162482617441833,0.04008412940483961,"[-8.52651283e-14  -0.j          6.75577974e+01 +32.02196599j
  6.39438474e+01-160.77323952j ... -5.43176884e+01  +0.97255635j
  6.39438474e+01+160.77323952j  6.75577974e+01 -32.02196599j]","[8.52651283e-14 7.47627066e+01 1.73022687e+02 ... 5.43263945e+01
 1.73022687e+02 7.47627066e+01]",36.87551061379355,52.184257367255874,fast
1063,0.0,-0.01552226802342775,0.9998775635134685,-3.33349755591811,3.09965600472415,0.17461187959328628,0.05643113438289521,"[-6.92779167e-14  -0.j          2.38923829e+02-331.93184794j
 -1.21011597e+01 +72.8145272j  ...  3.14299979e+01+125.05313499j
 -1.21011597e+01 -72.8145272j   2.38923829e+02+331.93184794j]","[6.92779167e-14 4.08978419e+02 7.38132335e+01 ... 1.28942357e+02
 7.38132335e+01 4.08978419e+02]",35.34208330219093,53.23473628995451,fast
1064,-3.3926501829877457e-17,0.011414209974582399,0.999877563513468,-3.21734600209319,3.55938849137374,0.09204002184325955,-0.002244782273702434,"[-1.15463195e-13  -0.j          2.89427887e+01 +33.86688373j
  1.80606178e+02-134.49367303j ... -1.64838246e+02 +17.70264162j
  1.80606178e+02+134.49367303j  2.89427887e+01 -33.86688373j]","[1.15463195e-13 4.45494201e+01 2.25182458e+02 ... 1.65786100e+02
 2.25182458e+02 4.45494201e+01]",44.730526517200694,45.63091054859638,fast
1065,-7.655210669305682e-17,-0.0030939835234292997,0.9998775635134686,-3.02751226335564,3.37630817964808,0.14377163418962535,0.03094874717084111,"[-3.55271368e-13  -0.j         -8.08608988e+01+242.1030518j
  3.68906940e-01+191.86692626j ... -8.71680902e+01-209.47265248j
  3.68906940e-01-191.86692626j -8.08608988e+01-242.1030518j ]","[3.55271368e-13 2.55249628e+02 1.91867281e+02 ... 2.26885584e+02
 1.91867281e+02 2.55249628e+02]",26.727642086653994,58.03992719230207,fast
1066,6.785300365975491e-17,0.01236283981536595,0.9998775635134683,-4.42848646758668,3.44456686652585,1.0084188813377368,-0.15573216200891218,"[ 2.70006240e-13  -0.j         -7.98855127e+01 +27.01379782j
  1.52811751e+02-226.84263023j ... -2.90953346e+02-153.35064731j
  1.52811751e+02+226.84263023j -7.98855127e+01 -27.01379782j]","[2.70006240e-13 8.43293567e+01 2.73512358e+02 ... 3.28892491e+02
 2.73512358e+02 8.43293567e+01]",26.999855099354935,57.91379649629127,fast
1067,-5.567425941313224e-17,-0.0244102529150764,0.9998775635134688,-3.89803381818036,3.70041987127875,0.7936230781092308,-0.11584857705564543,"[-1.13686838e-13  -0.j         -4.90189907e+01+280.21100364j
 -1.14956777e+02-440.33545483j ...  5.75573580e+01  -6.21286298j
 -1.14956777e+02+440.33545483j -4.90189907e+01-280.21100364j]","[1.13686838e-13 2.84466286e+02 4.55093807e+02 ... 5.78917017e+01
 4.55093807e+02 2.84466286e+02]",30.540305001637243,56.12744222220514,fast
1068,-6.95928242664153e-17,0.0101887656885313,0.9998775635134687,-4.60830225951402,3.04087597192479,0.8260614331836611,-0.24197452563482377,"[-2.20268248e-13  -0.j         -3.43693956e+02-185.35955607j
  1.78288812e+02+281.17034272j ... -1.61463988e+02 -75.77087701j
  1.78288812e+02-281.17034272j -3.43693956e+02+185.35955607j]","[2.20268248e-13 3.90491614e+02 3.32931918e+02 ... 1.78358755e+02
 3.32931918e+02 3.90491614e+02]",19.029658351032296,60.99895165527839,fast
1069,-6.95928242664153e-17,-0.06170976676846815,0.9998775635134686,-5.42887048564054,5.73437152192117,2.619664540398924,0.18597782036996074,"[-3.33955086e-13  -0.j         -2.26623640e+02 -93.58136315j
  1.87895678e+02-280.26797074j ...  6.65306539e+01-102.7955572j
  1.87895678e+02+280.26797074j -2.26623640e+02 +93.58136315j]","[3.33955086e-13 2.45185125e+02 3.37423949e+02 ... 1.22446946e+02
 3.37423949e+02 2.45185125e+02]",40.36941285006723,49.53090455605298,fast
1070,3.479641213320765e-18,-0.01608484363568205,0.9998775635134685,-2.74907352051077,4.38003049877021,0.2846722858330635,0.14160529357672558,"[-2.84217094e-14  -0.j         -1.51224947e+02-166.11357273j
 -2.72589827e+01 -86.83409383j ... -1.27149071e+02 +49.00418891j
 -2.72589827e+01 +86.83409383j -1.51224947e+02+166.11357273j]","[2.84217094e-14 2.24639052e+02 9.10121530e+01 ... 1.36265538e+02
 9.10121530e+01 2.24639052e+02]",22.14019535780744,59.94006798059311,fast
1071,-1.5310421338611364e-16,-0.0168507575363511,0.9998775635134685,-5.35587559345863,4.0870212422001,1.2152395003953407,0.073245511733772,"[-6.39488462e-13  -0.j          2.21099537e+01-143.04470874j
  2.31350320e+01+489.28907495j ... -1.46803403e+00-357.06493358j
  2.31350320e+01-489.28907495j  2.21099537e+01+143.04470874j]","[6.39488462e-13 1.44743355e+02 4.89835716e+02 ... 3.57067951e+02
 4.89835716e+02 1.44743355e+02]",32.334879719642664,55.11311598445731,fast
1072,-3.479641213320765e-17,-0.0354002859773406,0.9998775635134683,-3.39952555276734,3.5444163747371,0.4373892319655508,0.1800841371988839,"[-1.49213975e-13  -0.j          7.02338016e+01-158.96549954j
  9.27046035e+00-198.81866846j ...  2.31224971e+02 -96.07741358j
  9.27046035e+00+198.81866846j  7.02338016e+01+158.96549954j]","[1.49213975e-13 1.73789577e+02 1.99034681e+02 ... 2.50391407e+02
 1.99034681e+02 1.73789577e+02]",25.158218009367687,58.73724599087983,fast
1073,-3.479641213320765e-17,0.0262227980659313,0.9998775635134683,-3.71648341130736,3.25224303230056,0.4022519203319974,0.014544297061907128,"[-4.26325641e-14  -0.j         -4.76762112e+01-149.04590309j
  5.54673396e+02 -43.75360534j ... -2.10406749e+02+333.25055595j
  5.54673396e+02 +43.75360534j -4.76762112e+01+149.04590309j]","[4.26325641e-14 1.56485470e+02 5.56396401e+02 ... 3.94115380e+02
 5.56396401e+02 1.56485470e+02]",23.49653106911281,59.42148624629158,fast
1074,-6.480831759809925e-17,0.0102545166078207,0.9998775635134681,-2.95914496563568,2.98176675085117,-0.39094215718972647,0.015343430310688386,"[-2.98427949e-13 -0.j          5.73837817e+01 -0.14423237j
  2.89967531e+01 +6.53440486j ...  2.13535063e+01-67.80871408j
  2.89967531e+01 -6.53440486j  5.73837817e+01 +0.14423237j]","[2.98427949e-13 5.73839630e+01 2.97238984e+01 ... 7.10914477e+01
 2.97238984e+01 5.73839630e+01]",47.48916738599275,42.75253186637211,fast
1075,-3.479641213320765e-17,-0.0405232683470855,0.9998775635134685,-4.51410312478932,4.28314527460846,0.6517260495258754,0.0900951856968997,"[-1.13686838e-13  -0.j          1.13671511e+02+340.41744608j
  4.93999626e+02+482.36771097j ... -7.00629642e+01 -80.19986114j
  4.93999626e+02-482.36771097j  1.13671511e+02-340.41744608j]","[1.13686838e-13 3.58894483e+02 6.90444957e+02 ... 1.06493364e+02
 6.90444957e+02 3.58894483e+02]",34.277003732120605,53.92668184811849,fast
1076,-5.567425941313224e-17,-0.0518167377830545,0.9998775635134682,-3.68768802598644,4.57984131181052,0.33740380487439925,0.05003491711904871,"[-2.41584530e-13  -0.j          9.10104341e+01 +88.97219528j
 -1.29357321e+02-214.77158942j ... -1.04364260e+02 -69.8142512j
 -1.29357321e+02+214.77158942j  9.10104341e+01 -88.97219528j]","[2.41584530e-13 1.27275098e+02 2.50719270e+02 ... 1.25562449e+02
 2.50719270e+02 1.27275098e+02]",39.90348820951116,49.90702985265107,fast
1077,-6.263354183977377e-17,0.01872140572438915,0.9998775635134687,-3.44799213656612,3.4965256517375,0.6872827085226181,0.03879341455552,"[-2.34479103e-13  -0.j          1.90058865e+02 -17.56606079j
 -2.80425901e+02-144.30896591j ... -3.17905239e+02 -35.24467249j
 -2.80425901e+02+144.30896591j  1.90058865e+02 +17.56606079j]","[2.34479103e-13 1.90868904e+02 3.15378762e+02 ... 3.19852979e+02
 3.15378762e+02 1.90868904e+02]",20.39067925536856,60.55757755644363,fast
1078,8.351138911969835e-17,-0.00205542432105255,0.9998775635134683,-3.24749412764646,3.07791189004795,0.13194962997228643,0.04310280336644527,"[ 2.77111667e-13  -0.j          2.62510375e+02 -70.46309119j
  9.66310307e+01+143.18861713j ... -2.71993722e+02-126.41373704j
  9.66310307e+01-143.18861713j  2.62510375e+02 +70.46309119j]","[2.77111667e-13 2.71802767e+02 1.72744135e+02 ... 2.99935022e+02
 1.72744135e+02 2.71802767e+02]",26.894792874696588,57.96266139703362,fast
1079,4.871497698649071e-17,-0.01544856723208235,0.9998775635134683,-3.47800745435174,3.51023416282768,0.3276726892314463,0.07575491631921655,"[1.42108547e-13  -0.j         2.18339168e+02+222.86717405j
 1.39565415e+02 +99.54069178j ... 1.08743742e+02-266.66546812j
 1.39565415e+02 -99.54069178j 2.18339168e+02-222.86717405j]","[1.42108547e-13 3.11996426e+02 1.71425944e+02 ... 2.87985544e+02
 1.71425944e+02 3.11996426e+02]",24.92471489199152,58.83671122312106,fast
1080,-4.1755694559849177e-17,0.0157362786599984,0.9998775635134682,-3.51597027253215,3.02978007231015,0.033232885203993145,-0.15535716452035145,"[-8.52651283e-14  -0.j          1.85433295e+02 -34.76128902j
 -8.12171309e+00+249.54403441j ... -1.82520413e+02+153.68792806j
 -8.12171309e+00-249.54403441j  1.85433295e+02 +34.76128902j]","[8.52651283e-14 1.88663335e+02 2.49676165e+02 ... 2.38607796e+02
 2.49676165e+02 1.88663335e+02]",24.567510762387915,58.98675626731779,fast
1081,-6.95928242664153e-17,0.027665716846591748,0.9998775635134679,-3.80958951258012,3.39372243455851,0.12775151129903595,-0.10519894044386736,"[-2.13162821e-13  -0.j         -2.24380298e+02 -23.517457j
  5.81166654e+01 -69.1385268j  ...  2.81442529e+02-179.90415403j
  5.81166654e+01 +69.1385268j  -2.24380298e+02 +23.517457j  ]","[2.13162821e-13 2.25609372e+02 9.03198909e+01 ... 3.34029043e+02
 9.03198909e+01 2.25609372e+02]",27.34200738540667,57.753048682613844,fast
1082,0.0,-0.02632222665827135,0.9998775635134686,-3.73287654931331,3.51977959159107,0.5969748209739576,0.19678006759938518,"[-5.68434189e-14  -0.j          3.12623349e+02 -38.09313628j
 -2.21104223e+02+101.92354646j ... -5.52134591e+02-264.82250287j
 -2.21104223e+02-101.92354646j  3.12623349e+02 +38.09313628j]","[5.68434189e-14 3.14935621e+02 2.43465576e+02 ... 6.12359016e+02
 2.43465576e+02 3.14935621e+02]",20.70716211530215,60.45009046420526,fast
1083,5.741408001979262e-17,-0.0465933293539519,0.999877563513468,-3.54130223486435,4.01229628144867,0.8870148373970999,0.1050957258232471,"[ 2.70006240e-13  -0.j         -2.81678323e+01-143.97755029j
  1.20891602e+02+136.93863925j ... -2.69627842e+00-429.6343433j
  1.20891602e+02-136.93863925j -2.81678323e+01+143.97755029j]","[2.70006240e-13 1.46707061e+02 1.82666281e+02 ... 4.29642804e+02
 1.82666281e+02 1.46707061e+02]",22.39586420297354,59.845010373480314,fast
1084,2.261766788658497e-17,0.043650892541026554,0.9998775635134681,-4.81569389280794,3.49862564759568,0.49073025675720494,-0.21285914119889207,"[ 8.52651283e-14 -0.j         -1.45510667e+02+19.06375254j
  3.24843966e+02-35.63352309j ... -2.17554605e+02+62.58477485j
  3.24843966e+02+35.63352309j -1.45510667e+02-19.06375254j]","[8.52651283e-14 1.46754151e+02 3.26792518e+02 ... 2.26377693e+02
 3.26792518e+02 1.46754151e+02]",28.029781882885878,57.42239395564976,fast
1085,2.6097309099905737e-17,-0.02957976590657395,0.9998775635134683,-3.03042858816848,3.58487858364984,0.22406793358015786,0.17013868721479436,"[ 1.42108547e-13 -0.j          2.09612755e+02+63.06252941j
 -1.44813425e+02 +0.67392068j ... -3.67794439e+02-18.75988343j
 -1.44813425e+02 -0.67392068j  2.09612755e+02-63.06252941j]","[1.42108547e-13 2.18893558e+02 1.44814993e+02 ... 3.68272566e+02
 1.44814993e+02 2.18893558e+02]",24.392703362249083,59.05925856867256,fast
1086,-1.7398206066603826e-17,-0.0262110860459593,0.9998775635134685,-3.64608697291376,4.49306107165643,0.592353878657832,0.10158410024527217,"[-1.06581410e-13 -0.j         -3.81589673e+01 +6.52633463j
  3.36855554e+01+66.87590239j ...  4.62627355e+02+14.90474088j
  3.36855554e+01-66.87590239j -3.81589673e+01 -6.52633463j]","[1.06581410e-13 3.87130447e+01 7.48805914e+01 ... 4.62867390e+02
 7.48805914e+01 3.87130447e+01]",27.618815524871007,57.62118559178686,fast
